state,county,fipscode,fipscode2,office,district,total.votes,party,candidate,votes
AK,Electoral District 1,2901,290100000,Ballot Measure No. 1 - 17FSH2,statewide,5458,No party,NO,3418
AK,Electoral District 1,2901,290100000,Ballot Measure No. 1 - 17FSH2,statewide,5458,No party,YES,2040
AK,Electoral District 10,2910,291000000,Ballot Measure No. 1 - 17FSH2,statewide,6223,No party,NO,3092
AK,Electoral District 10,2910,291000000,Ballot Measure No. 1 - 17FSH2,statewide,6223,No party,YES,3131
AK,Electoral District 11,2911,291100000,Ballot Measure No. 1 - 17FSH2,statewide,3961,No party,NO,1973
AK,Electoral District 11,2911,291100000,Ballot Measure No. 1 - 17FSH2,statewide,3961,No party,YES,1988
AK,Electoral District 12,2912,291200000,Ballot Measure No. 1 - 17FSH2,statewide,3697,No party,NO,2522
AK,Electoral District 12,2912,291200000,Ballot Measure No. 1 - 17FSH2,statewide,3697,No party,YES,1175
AK,Electoral District 13,2913,291300000,Ballot Measure No. 1 - 17FSH2,statewide,5985,No party,NO,2840
AK,Electoral District 13,2913,291300000,Ballot Measure No. 1 - 17FSH2,statewide,5985,No party,YES,3145
AK,Electoral District 14,2914,291400000,Ballot Measure No. 1 - 17FSH2,statewide,7598,No party,NO,4115
AK,Electoral District 14,2914,291400000,Ballot Measure No. 1 - 17FSH2,statewide,7598,No party,YES,3483
AK,Electoral District 15,2915,291500000,Ballot Measure No. 1 - 17FSH2,statewide,7507,No party,NO,4916
AK,Electoral District 15,2915,291500000,Ballot Measure No. 1 - 17FSH2,statewide,7507,No party,YES,2591
AK,Electoral District 16,2916,291600000,Ballot Measure No. 1 - 17FSH2,statewide,5775,No party,NO,3545
AK,Electoral District 16,2916,291600000,Ballot Measure No. 1 - 17FSH2,statewide,5775,No party,YES,2230
AK,Electoral District 17,2917,291700000,Ballot Measure No. 1 - 17FSH2,statewide,8314,No party,NO,5607
AK,Electoral District 17,2917,291700000,Ballot Measure No. 1 - 17FSH2,statewide,8314,No party,YES,2707
AK,Electoral District 18,2918,291800000,Ballot Measure No. 1 - 17FSH2,statewide,7156,No party,NO,4483
AK,Electoral District 18,2918,291800000,Ballot Measure No. 1 - 17FSH2,statewide,7156,No party,YES,2673
AK,Electoral District 19,2919,291900000,Ballot Measure No. 1 - 17FSH2,statewide,8004,No party,NO,5303
AK,Electoral District 19,2919,291900000,Ballot Measure No. 1 - 17FSH2,statewide,8004,No party,YES,2701
AK,Electoral District 2,2902,290200000,Ballot Measure No. 1 - 17FSH2,statewide,8051,No party,NO,5958
AK,Electoral District 2,2902,290200000,Ballot Measure No. 1 - 17FSH2,statewide,8051,No party,YES,2093
AK,Electoral District 20,2920,292000000,Ballot Measure No. 1 - 17FSH2,statewide,7696,No party,NO,4760
AK,Electoral District 20,2920,292000000,Ballot Measure No. 1 - 17FSH2,statewide,7696,No party,YES,2936
AK,Electoral District 21,2921,292100000,Ballot Measure No. 1 - 17FSH2,statewide,10376,No party,NO,6488
AK,Electoral District 21,2921,292100000,Ballot Measure No. 1 - 17FSH2,statewide,10376,No party,YES,3888
AK,Electoral District 22,2922,292200000,Ballot Measure No. 1 - 17FSH2,statewide,8319,No party,NO,6061
AK,Electoral District 22,2922,292200000,Ballot Measure No. 1 - 17FSH2,statewide,8319,No party,YES,2258
AK,Electoral District 23,2923,292300000,Ballot Measure No. 1 - 17FSH2,statewide,5958,No party,NO,4732
AK,Electoral District 23,2923,292300000,Ballot Measure No. 1 - 17FSH2,statewide,5958,No party,YES,1226
AK,Electoral District 24,2924,292400000,Ballot Measure No. 1 - 17FSH2,statewide,7688,No party,NO,5805
AK,Electoral District 24,2924,292400000,Ballot Measure No. 1 - 17FSH2,statewide,7688,No party,YES,1883
AK,Electoral District 25,2925,292500000,Ballot Measure No. 1 - 17FSH2,statewide,9535,No party,NO,5272
AK,Electoral District 25,2925,292500000,Ballot Measure No. 1 - 17FSH2,statewide,9535,No party,YES,4263
AK,Electoral District 26,2926,292600000,Ballot Measure No. 1 - 17FSH2,statewide,6131,No party,NO,3283
AK,Electoral District 26,2926,292600000,Ballot Measure No. 1 - 17FSH2,statewide,6131,No party,YES,2848
AK,Electoral District 27,2927,292700000,Ballot Measure No. 1 - 17FSH2,statewide,9206,No party,NO,3815
AK,Electoral District 27,2927,292700000,Ballot Measure No. 1 - 17FSH2,statewide,9206,No party,YES,5391
AK,Electoral District 28,2928,292800000,Ballot Measure No. 1 - 17FSH2,statewide,8834,No party,NO,5057
AK,Electoral District 28,2928,292800000,Ballot Measure No. 1 - 17FSH2,statewide,8834,No party,YES,3777
AK,Electoral District 29,2929,292900000,Ballot Measure No. 1 - 17FSH2,statewide,7884,No party,NO,4117
AK,Electoral District 29,2929,292900000,Ballot Measure No. 1 - 17FSH2,statewide,7884,No party,YES,3767
AK,Electoral District 3,2903,290300000,Ballot Measure No. 1 - 17FSH2,statewide,8311,No party,NO,6025
AK,Electoral District 3,2903,290300000,Ballot Measure No. 1 - 17FSH2,statewide,8311,No party,YES,2286
AK,Electoral District 30,2930,293000000,Ballot Measure No. 1 - 17FSH2,statewide,7112,No party,NO,4615
AK,Electoral District 30,2930,293000000,Ballot Measure No. 1 - 17FSH2,statewide,7112,No party,YES,2497
AK,Electoral District 31,2931,293100000,Ballot Measure No. 1 - 17FSH2,statewide,4405,No party,NO,1843
AK,Electoral District 31,2931,293100000,Ballot Measure No. 1 - 17FSH2,statewide,4405,No party,YES,2562
AK,Electoral District 32,2932,293200000,Ballot Measure No. 1 - 17FSH2,statewide,5162,No party,NO,1972
AK,Electoral District 32,2932,293200000,Ballot Measure No. 1 - 17FSH2,statewide,5162,No party,YES,3190
AK,Electoral District 33,2933,293300000,Ballot Measure No. 1 - 17FSH2,statewide,5587,No party,NO,3109
AK,Electoral District 33,2933,293300000,Ballot Measure No. 1 - 17FSH2,statewide,5587,No party,YES,2478
AK,Electoral District 34,2934,293400000,Ballot Measure No. 1 - 17FSH2,statewide,8620,No party,NO,4653
AK,Electoral District 34,2934,293400000,Ballot Measure No. 1 - 17FSH2,statewide,8620,No party,YES,3967
AK,Electoral District 35,2935,293500000,Ballot Measure No. 1 - 17FSH2,statewide,4003,No party,NO,2707
AK,Electoral District 35,2935,293500000,Ballot Measure No. 1 - 17FSH2,statewide,4003,No party,YES,1296
AK,Electoral District 36,2936,293600000,Ballot Measure No. 1 - 17FSH2,statewide,6845,No party,NO,4028
AK,Electoral District 36,2936,293600000,Ballot Measure No. 1 - 17FSH2,statewide,6845,No party,YES,2817
AK,Electoral District 37,2937,293700000,Ballot Measure No. 1 - 17FSH2,statewide,6905,No party,NO,4578
AK,Electoral District 37,2937,293700000,Ballot Measure No. 1 - 17FSH2,statewide,6905,No party,YES,2327
AK,Electoral District 38,2938,293800000,Ballot Measure No. 1 - 17FSH2,statewide,7235,No party,NO,5500
AK,Electoral District 38,2938,293800000,Ballot Measure No. 1 - 17FSH2,statewide,7235,No party,YES,1735
AK,Electoral District 39,2939,293900000,Ballot Measure No. 1 - 17FSH2,statewide,7219,No party,NO,5715
AK,Electoral District 39,2939,293900000,Ballot Measure No. 1 - 17FSH2,statewide,7219,No party,YES,1504
AK,Electoral District 4,2904,290400000,Ballot Measure No. 1 - 17FSH2,statewide,8285,No party,NO,6290
AK,Electoral District 4,2904,290400000,Ballot Measure No. 1 - 17FSH2,statewide,8285,No party,YES,1995
AK,Electoral District 40,2940,294000000,Ballot Measure No. 1 - 17FSH2,statewide,7929,No party,NO,5842
AK,Electoral District 40,2940,294000000,Ballot Measure No. 1 - 17FSH2,statewide,7929,No party,YES,2087
AK,Electoral District 5,2905,290500000,Ballot Measure No. 1 - 17FSH2,statewide,4845,No party,NO,3349
AK,Electoral District 5,2905,290500000,Ballot Measure No. 1 - 17FSH2,statewide,4845,No party,YES,1496
AK,Electoral District 6,2906,290600000,Ballot Measure No. 1 - 17FSH2,statewide,8512,No party,NO,5704
AK,Electoral District 6,2906,290600000,Ballot Measure No. 1 - 17FSH2,statewide,8512,No party,YES,2808
AK,Electoral District 7,2907,290700000,Ballot Measure No. 1 - 17FSH2,statewide,3503,No party,NO,2052
AK,Electoral District 7,2907,290700000,Ballot Measure No. 1 - 17FSH2,statewide,3503,No party,YES,1451
AK,Electoral District 8,2908,290800000,Ballot Measure No. 1 - 17FSH2,statewide,6091,No party,NO,3490
AK,Electoral District 8,2908,290800000,Ballot Measure No. 1 - 17FSH2,statewide,6091,No party,YES,2601
AK,Electoral District 9,2909,290900000,Ballot Measure No. 1 - 17FSH2,statewide,5622,No party,NO,3077
AK,Electoral District 9,2909,290900000,Ballot Measure No. 1 - 17FSH2,statewide,5622,No party,YES,2545
AK,Electoral District 26,2926,292600000,District Court,JD1,437,No party,NO - Miller,104
AK,Electoral District 26,2926,292600000,District Court,JD1,437,No party,NO - Swanson,95
AK,Electoral District 26,2926,292600000,District Court,JD1,437,No party,YES - Miller,115
AK,Electoral District 26,2926,292600000,District Court,JD1,437,No party,YES - Swanson,123
AK,Electoral District 27,2927,292700000,District Court,JD1,15615,No party,NO - Miller,1928
AK,Electoral District 27,2927,292700000,District Court,JD1,15615,No party,NO - Swanson,1618
AK,Electoral District 27,2927,292700000,District Court,JD1,15615,No party,YES - Miller,5905
AK,Electoral District 27,2927,292700000,District Court,JD1,15615,No party,YES - Swanson,6164
AK,Electoral District 28,2928,292800000,District Court,JD1,15344,No party,NO - Miller,1929
AK,Electoral District 28,2928,292800000,District Court,JD1,15344,No party,NO - Swanson,1652
AK,Electoral District 28,2928,292800000,District Court,JD1,15344,No party,YES - Miller,5807
AK,Electoral District 28,2928,292800000,District Court,JD1,15344,No party,YES - Swanson,5956
AK,Electoral District 29,2929,292900000,District Court,JD1,13233,No party,NO - Miller,1944
AK,Electoral District 29,2929,292900000,District Court,JD1,13233,No party,NO - Swanson,1691
AK,Electoral District 29,2929,292900000,District Court,JD1,13233,No party,YES - Miller,4770
AK,Electoral District 29,2929,292900000,District Court,JD1,13233,No party,YES - Swanson,4828
AK,Electoral District 30,2930,293000000,District Court,JD1,12831,No party,NO - Miller,1340
AK,Electoral District 30,2930,293000000,District Court,JD1,12831,No party,NO - Swanson,1449
AK,Electoral District 30,2930,293000000,District Court,JD1,12831,No party,YES - Miller,5343
AK,Electoral District 30,2930,293000000,District Court,JD1,12831,No party,YES - Swanson,4699
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,NO - Chung,1613
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,NO - Clark,1822
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,NO - Estelle,1873
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,NO - Illsley,1715
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,NO - Wolfe,1835
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,YES - Chung,3871
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,YES - Clark,3607
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,YES - Estelle,3528
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,YES - Illsley,3730
AK,Electoral District 10,2910,291000000,District Court,JD3,27177,No party,YES - Wolfe,3583
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,NO - Chung,1193
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,NO - Clark,1360
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,NO - Estelle,1407
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,NO - Illsley,1266
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,NO - Wolfe,1368
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,YES - Chung,2461
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,YES - Clark,2244
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,YES - Estelle,2199
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,YES - Illsley,2359
AK,Electoral District 11,2911,291100000,District Court,JD3,18089,No party,YES - Wolfe,2232
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,NO - Chung,1245
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,NO - Clark,1481
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,NO - Estelle,1570
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,NO - Illsley,1348
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,NO - Wolfe,1516
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,YES - Chung,3935
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,YES - Clark,3657
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,YES - Estelle,3533
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,YES - Illsley,3788
AK,Electoral District 13,2913,291300000,District Court,JD3,25678,No party,YES - Wolfe,3605
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,NO - Chung,1991
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,NO - Clark,2151
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,NO - Estelle,2296
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,NO - Illsley,2065
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,NO - Wolfe,2257
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,YES - Chung,4717
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,YES - Clark,4514
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,YES - Estelle,4334
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,YES - Illsley,4604
AK,Electoral District 14,2914,291400000,District Court,JD3,33317,No party,YES - Wolfe,4388
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,NO - Chung,2200
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,NO - Clark,2334
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,NO - Estelle,2437
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,NO - Illsley,2245
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,NO - Wolfe,2401
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,YES - Chung,4405
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,YES - Clark,4207
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,YES - Estelle,4088
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,YES - Illsley,4304
AK,Electoral District 15,2915,291500000,District Court,JD3,32758,No party,YES - Wolfe,4137
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,NO - Chung,1800
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,NO - Clark,1964
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,NO - Estelle,2015
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,NO - Illsley,1876
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,NO - Wolfe,2001
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,YES - Chung,3299
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,YES - Clark,3084
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,YES - Estelle,3025
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,YES - Illsley,3193
AK,Electoral District 16,2916,291600000,District Court,JD3,25308,No party,YES - Wolfe,3051
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,NO - Chung,2299
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,NO - Clark,2448
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,NO - Estelle,2574
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,NO - Illsley,2436
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,NO - Wolfe,2497
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,YES - Chung,5013
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,YES - Clark,4801
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,YES - Estelle,4659
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,YES - Illsley,4826
AK,Electoral District 17,2917,291700000,District Court,JD3,36306,No party,YES - Wolfe,4753
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,NO - Chung,2177
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,NO - Clark,2420
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,NO - Estelle,2491
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,NO - Illsley,2316
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,NO - Wolfe,2474
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,YES - Chung,4201
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,YES - Clark,3890
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,YES - Estelle,3814
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,YES - Illsley,4018
AK,Electoral District 18,2918,291800000,District Court,JD3,31633,No party,YES - Wolfe,3832
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,NO - Chung,2306
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,NO - Clark,2417
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,NO - Estelle,2587
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,NO - Illsley,2436
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,NO - Wolfe,2529
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,YES - Chung,4585
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,YES - Clark,4424
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,YES - Estelle,4218
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,YES - Illsley,4406
AK,Electoral District 19,2919,291900000,District Court,JD3,34202,No party,YES - Wolfe,4294
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,NO - Chung,3611
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,NO - Clark,3648
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,NO - Estelle,3785
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,NO - Illsley,3706
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,NO - Wolfe,3640
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,YES - Chung,3516
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,YES - Clark,3434
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,YES - Estelle,3320
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,YES - Illsley,3382
AK,Electoral District 2,2902,290200000,District Court,JD3,35516,No party,YES - Wolfe,3474
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,NO - Chung,2283
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,NO - Clark,2520
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,NO - Estelle,2597
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,NO - Illsley,2391
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,NO - Wolfe,2557
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,YES - Chung,4591
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,YES - Clark,4295
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,YES - Estelle,4213
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,YES - Illsley,4432
AK,Electoral District 20,2920,292000000,District Court,JD3,34151,No party,YES - Wolfe,4272
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,NO - Chung,2582
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,NO - Clark,2657
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,NO - Estelle,2881
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,NO - Illsley,2710
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,NO - Wolfe,2757
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,YES - Chung,6080
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,YES - Clark,5918
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,YES - Estelle,5679
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,YES - Illsley,5912
AK,Electoral District 21,2921,292100000,District Court,JD3,42976,No party,YES - Wolfe,5800
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,NO - Chung,3251
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,NO - Clark,3241
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,NO - Estelle,3386
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,NO - Illsley,3252
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,NO - Wolfe,3272
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,YES - Chung,3629
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,YES - Clark,3592
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,YES - Estelle,3443
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,YES - Illsley,3688
AK,Electoral District 22,2922,292200000,District Court,JD3,34333,No party,YES - Wolfe,3579
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,NO - Chung,2933
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,NO - Clark,2911
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,NO - Estelle,3060
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,NO - Illsley,2905
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,NO - Wolfe,2968
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,YES - Chung,3413
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,YES - Clark,3391
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,YES - Estelle,3245
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,YES - Illsley,3514
AK,Electoral District 24,2924,292400000,District Court,JD3,31691,No party,YES - Wolfe,3351
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,NO - Chung,2974
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,NO - Clark,3117
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,NO - Estelle,3268
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,NO - Illsley,3086
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,NO - Wolfe,3193
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,YES - Chung,4459
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,YES - Clark,4214
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,YES - Estelle,4064
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,YES - Illsley,4367
AK,Electoral District 25,2925,292500000,District Court,JD3,36897,No party,YES - Wolfe,4155
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,NO - Chung,1359
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,NO - Clark,1526
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,NO - Estelle,1598
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,NO - Illsley,1458
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,NO - Wolfe,1526
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,YES - Chung,3344
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,YES - Clark,3111
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,YES - Estelle,3035
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,YES - Illsley,3211
AK,Electoral District 26,2926,292600000,District Court,JD3,23282,No party,YES - Wolfe,3114
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,NO - Chung,3266
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,NO - Clark,3355
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,NO - Estelle,3433
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,NO - Illsley,3387
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,NO - Wolfe,3355
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,YES - Chung,3982
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,YES - Clark,3864
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,YES - Estelle,3875
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,YES - Illsley,3834
AK,Electoral District 3,2903,290300000,District Court,JD3,36261,No party,YES - Wolfe,3910
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,NO - Chung,1166
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,NO - Clark,1272
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,NO - Estelle,1349
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,NO - Illsley,1211
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,NO - Wolfe,1288
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,YES - Chung,2374
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,YES - Clark,2230
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,YES - Estelle,2148
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,YES - Illsley,2308
AK,Electoral District 31,2931,293100000,District Court,JD3,17571,No party,YES - Wolfe,2225
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,NO - Chung,402
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,NO - Clark,412
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,NO - Estelle,429
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,NO - Illsley,422
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,NO - Wolfe,411
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,YES - Chung,429
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,YES - Clark,412
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,YES - Estelle,396
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,YES - Illsley,406
AK,Electoral District 37,2937,293700000,District Court,JD3,4131,No party,YES - Wolfe,412
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,NO - Chung,3084
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,NO - Clark,3077
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,NO - Estelle,3165
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,NO - Illsley,3175
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,NO - Wolfe,3066
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,YES - Chung,3289
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,YES - Clark,3251
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,YES - Estelle,3204
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,YES - Illsley,3162
AK,Electoral District 38,2938,293800000,District Court,JD3,31790,No party,YES - Wolfe,3317
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,NO - Chung,3470
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,NO - Clark,3455
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,NO - Estelle,3567
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,NO - Illsley,3507
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,NO - Wolfe,3409
